,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('ERK', 0), ('TAK1', 0)]",0.0,0.0,0.0,,0.0,-0.24210526315789474,-0.25,-0.5,-0.5,0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.125,-0.5,-0.1875,-0.5,-0.5,-0.2777777777777778,-0.5,,0.0,-0.5,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.25
"[('SMAD4', 1), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('p38', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('AKT', 0), ('THY1', 1)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AP1', 0), ('NFKB', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.32105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('PI3K', 0), ('THY1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('bcatenin', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Ecadherin', 1), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.0,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('ERK', 0), ('PI3K', 1)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.30526315789473685,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('GRB2SOS', 1), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Ecadherin', 0), ('Twist1', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('PI3K', 1), ('TGFBR', 0)]",0.0,-0.171875,-0.17897727272727273,,-0.03125,-0.15625,0.046875,0.5,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.4166666666666667,-0.5,-0.25,0.0,-0.25,-0.11328125,-0.1875,-0.5,-0.19791666666666666,-0.09375,,-0.1875,-0.15625,-0.08680555555555555,-0.4375,-0.2604166666666667,-0.25,-0.15625
"[('MEK', 0), ('miR34', 0)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.29473684210526313,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('PI3K', 0), ('TGFBR', 0)]",-0.020833333333333332,-0.171875,-0.16761363636363635,,-0.03125,-0.15361842105263157,-0.015625,0.0,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.4583333333333333,0.125,-0.25,0.25,-0.25,-0.09765625,-0.19791666666666666,-0.5,-0.19791666666666666,-0.09375,,-0.1875,-0.15625,-0.1076388888888889,-0.4375,-0.2604166666666667,-0.25,-0.1625
"[('SMAD4', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NOTCH', 1), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NOTCH', 0), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.2894736842105263,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.25,,-0.5,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.1
"[('Snail', 0), ('p38', 1)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('PI3K', 0), ('SMAD23', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.32105263157894737,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.25,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('TGFb', 0), ('bcatenin', 0)]",-0.08333333333333333,-0.140625,-0.23863636363636365,,-0.03125,-0.1993421052631579,-0.25,0.25,-0.25,-0.5,-0.5,-0.25,,-0.25,-0.2916666666666667,-0.375,-0.25,0.25,0.0,-0.15625,-0.19791666666666666,-0.5,-0.2986111111111111,-0.375,,-0.1875,-0.1171875,-0.19444444444444445,-0.375,-0.21875,-0.25,-0.2
"[('AKT', 1), ('Ecadherin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.0,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 1), ('MYC', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.3736842105263158,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.1
"[('EpCAM', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 0), ('NOTCH', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.2789473684210526,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.25,,-0.5,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.2
"[('MEK', 0), ('THY1', 0)]",0.0,-0.5,0.09090909090909091,,0.0,-0.2631578947368421,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.25
"[('TAK1', 0), ('p53', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('RAF', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 0), ('miR200', 0)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.29473684210526313,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('GRB2SOS', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TAK1', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 0), ('SMAD23', 1)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.29473684210526313,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('ERK', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 0), ('Twist1', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('IKK', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('THY1', 1), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 0), ('p53', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.3736842105263158,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.1
"[('AKT', 1), ('Ecadherin', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('TGFb', 0)]",-0.020833333333333332,-0.1875,-0.1903409090909091,,-0.03125,-0.15855263157894736,0.0,0.25,-0.5,0.5,-0.5,-0.3125,,0.125,0.041666666666666664,-0.375,-0.25,0.125,0.0,-0.125,-0.17708333333333334,-0.5,-0.2777777777777778,-0.375,,-0.1875,-0.125,-0.0763888888888889,-0.4375,-0.25,-0.25,-0.225
"[('MDM2', 1), ('SMAD23', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 0), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AP1', 0), ('GRB2SOS', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.32105263157894737,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('bcatenin', 1), ('miR200', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('MEK', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('Snail', 0)]",-0.16666666666666666,0.5,-0.13636363636363635,,0.5,-0.11052631578947368,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,0.5,-0.5,-0.5,-0.25,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.25,,0.0,0.0,0.05555555555555555,-0.5,-0.16666666666666666,-0.5,-0.1
"[('AP1', 1), ('GSK3b', 1)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('NOTCH', 1)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 0), ('MEK', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('MEK', 0), ('RAF', 0)]",-0.3333333333333333,-0.5,0.18181818181818182,,0.0,-0.2736842105263158,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.125,-0.5,-0.1875,-0.5,-0.5,-0.2777777777777778,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('ERK', 0), ('p53', 1)]",-0.3333333333333333,-0.5,-0.045454545454545456,,0.5,-0.19473684210526315,-0.25,-0.5,-0.5,-0.5,0.5,0.5,,-0.5,-0.25,-0.5,-0.5,-0.375,-0.5,-0.25,-0.25,-0.5,-0.3333333333333333,-0.3125,,-0.5,-0.25,-0.08333333333333333,-0.5,-0.08333333333333333,-0.5,0.2
"[('MDM2', 0), ('ZEB1', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.2578947368421053,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,0.0,-0.5,-0.3888888888888889,-0.25,,-0.5,0.0,-0.16666666666666666,-0.5,0.16666666666666666,-0.5,0.0
"[('RAS', 1), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('IKK', 1), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 1), ('NFKB', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('Twist1', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3105263157894737,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('RAS', 0), ('THY1', 1)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('NFKB', 0), ('miR200', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('MYC', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.34210526315789475,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.1
"[('SMAD23', 0), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.25,-0.16666666666666666,-0.5,-0.3888888888888889,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('PI3K', 0)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.23684210526315788,0.0,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,0.0,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('ERK', 1), ('IKK', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 0), ('NFKB', 1)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('NFKB', 1), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('TGFBR', 0)]",0.041666666666666664,-0.171875,-0.16761363636363635,,-0.03125,-0.1569078947368421,-0.015625,0.25,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.3958333333333333,-0.1875,-0.25,0.125,-0.25,-0.08984375,-0.19791666666666666,-0.5,-0.19791666666666666,-0.09375,,-0.1875,-0.15625,-0.1076388888888889,-0.4375,-0.2604166666666667,-0.25,-0.20625
"[('RAF', 1), ('SMAD23', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 0), ('miR34', 0)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('EpCAM', 0), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('GRB2SOS', 1), ('NFKB', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('NFKB', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 1), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
